start,end,length
5855,5854,266.987
5856,6623,85.281
6623,5856,85.281
5856,9728,79.056
9728,5856,79.056
5856,5855,270.107
5857,9729,79.21
9729,5857,79.21
5857,6624,85.149
6624,5857,85.149
5857,5856,268.615
5858,6625,85.355
5858,5857,268.421
5859,47504,15.166
5859,9731,95.211
9731,5859,95.211
5859,6626,108.017
6626,5859,108.017
5860,6630,86.903
6630,5860,86.903
5860,9732,78.968
9732,5860,78.968
5860,47503,376.657
5861,6632,85.002
6632,5861,85.002
5861,9733,79.073
9733,5861,79.073
5861,4791,276.14599999999996
5862,6633,85.084
6633,5862,85.084
5862,9734,79.013
9734,5862,79.013
5862,5861,261.061
5863,5862,268.019
5863,6634,85.122
6634,5863,85.122
5863,9735,78.995
9735,5863,78.995
5864,9736,79.149
9736,5864,79.149
5864,6635,85.125
6635,5864,85.125
5864,5863,253.54399999999998
5865,9737,83.844
5865,5864,58.765
5866,5865,179.106
5866,6637,85.537
6637,5866,85.537
5866,9738,79.1
9738,5866,79.1
5867,6638,86.516
6638,5867,86.516
5867,9739,79.087
9739,5867,79.087
5867,5866,268.703
5868,52050,86.854
52050,5868,86.854
5868,9740,79.105
9740,5868,79.105
5868,5867,237.933
5869,9741,78.606
9741,5869,78.606
5869,52051,80.582
52051,5869,80.582
5869,5868,238.007
5870,9742,78.409
9742,5870,78.409
5870,5869,238.337
5870,52052,83.87
52052,5870,83.87
5871,5872,29.255
5872,5871,29.255
5871,52053,81.522
52053,5871,81.522
5871,9743,78.997
9743,5871,78.997
5871,5870,253.25
5873,5874,78.638
5874,5873,78.638
5873,7459,237.49
5874,3756,237.635
5874,5875,79.34899999999999
5875,5874,79.34899999999999
5875,6504,237.266
5875,5876,79.353
5876,5875,79.353
5876,5877,79.393
5877,5876,79.393
5876,3758,237.526
5877,7462,237.654
5878,7463,237.91699999999997
5879,7464,237.604
5879,5880,79.302
5880,5879,79.302
5880,5881,79.581
5881,5880,79.581
5880,3764,237.39100000000002
5881,7466,237.666
5881,5882,79.215
5882,5881,79.215
5882,3766,237.463
5882,5883,79.303
5883,5882,79.303
5883,7468,237.54
5883,5884,79.495
5884,5883,79.495
5884,3768,237.538
5884,5885,79.251
5885,5884,79.251
5885,7470,237.605
5885,48494,81.903
48494,5885,81.903
5886,7471,237.409
7471,5886,237.409
5886,48494,79.723
48494,5886,79.723
5886,5887,82.479
5887,5886,82.479
5887,5888,78.886
5888,5887,78.886
5887,3771,237.335
5888,5889,77.994
5889,5888,77.994
5888,7255,237.405
5889,3773,236.577
5889,5890,79.697
5890,5889,79.697
5890,45068,57.176
45068,5890,57.176
5890,7472,238.353
5891,5892,63.705
5892,5891,63.705
5891,45068,39.311
45068,5891,39.311
5891,45069,83.57
5892,3776,235.682
5893,5894,80.83
5894,5893,80.83
5893,45071,24.838
45071,5893,24.838
5894,7228,99.979
5894,5895,81.467
5895,5894,81.467
5895,7229,118.789
7229,5895,118.789
5895,5896,103.646
5896,5895,103.646
5895,7448,154.63
5896,5897,47.213
5897,5896,47.213
5896,3782,244.38799999999998
5897,47901,103.646
5897,5898,55.772
5898,5897,55.772
5898,5899,29.051
5899,5898,29.051
5899,5900,53.099
5900,5899,53.099
5900,3784,243.845
5900,5901,32.382
5901,5900,32.382
5901,48367,53.7
5901,5902,47.557
5902,5901,47.557
5902,5903,38.275
5903,5902,38.275
5903,5904,90.389
5904,5903,90.389
5904,7452,176.781
7452,5904,176.781
5904,5905,91.822
5905,5904,91.822
5905,3786,254.9
5905,5906,84.929
5906,5905,84.929
5906,7103,174.532
5906,5907,84.711
5907,5906,84.711
5907,3788,255.06
5907,5908,85.267
5908,5907,85.267
5908,5909,83.748
5909,5908,83.748
5909,5910,85.705
5910,5909,85.705
5909,3790,254.801
5910,5911,85.273
5911,5910,85.273
5910,3348,103.349
5911,3792,254.584
5911,5912,83.706
5912,5911,83.706
5912,45077,66.816
45077,5912,66.816
5913,50776,18.401
50776,5913,18.401
5913,3699,188.428
5913,11639,67.527
11639,5913,67.527
5914,5915,90.207
5915,5914,90.207
5914,50776,82.08399999999999
50776,5914,82.08399999999999
5915,5916,88.338
5916,5915,88.338
5915,4729,272.53700000000003
5916,5917,54.688
5917,5916,54.688
5916,8166,52.509
5917,8166,72.789
8166,5917,72.789
5917,8167,64.896
8167,5917,64.896
5917,5918,43.184
5918,5917,43.184
5918,8167,55.251000000000005
5919,7474,237.523
5919,5506,79.414
5920,5921,90.337
5920,7475,237.796
5921,3707,237.34
5921,5462,79.239
5922,5923,80.161
5923,5922,80.161
5922,7290,236.608
7290,5922,236.608
5922,51215,237.471
51215,5922,237.471
5923,3709,237.526
5924,5925,79.204
5925,5924,79.204
5924,3711,236.248
5925,5926,79.159
5926,5925,79.159
5925,7479,236.08
5926,3713,236.323
5927,3715,236.133
5927,5928,79.1
5928,5927,79.1
5928,7482,235.965
5929,6086,236.314
5929,5930,79.344
5930,5929,79.344
5930,5931,80.416
5931,5930,80.416
5930,3719,236.11
5931,7484,236.175
7484,5931,236.175
5931,5932,78.044
5932,5931,78.044
5932,7485,236.105
5932,5933,79.435
5933,5932,79.435
5933,3722,235.831
5933,5934,79.112
5934,5933,79.112
5934,5935,79.345
5935,5934,79.345
5934,7487,236.048
5935,3724,235.916
5935,5936,79.206
5936,5935,79.206
5936,5937,79.256
5937,5936,79.256
5936,6887,236.182
5937,3726,236.18099999999998
5937,5938,79.207
5938,5937,79.207
5938,11244,79.82900000000001
5938,5939,135.595
5939,5938,135.595
5939,10573,81.599
10573,5939,81.599
5939,3728,236.904
5939,5940,76.175
5940,5939,76.175
5940,5941,79.67699999999999
5941,5940,79.67699999999999
5941,3730,237.417
5942,7495,237.688
7495,5942,237.688
5943,5944,79.259
5944,5943,79.259
5943,3734,237.697
5944,7496,314.321
5944,3736,317.10799999999995
5945,5946,79.01
5946,5945,79.01
5945,7454,235.98
7454,5945,235.98
5946,5947,78.793
5947,5946,78.793
5946,7455,237.653
5947,3752,237.523
5948,47734,12.338
47734,5948,12.338
5948,5949,179.32999999999998
5949,47735,12.307
47735,5949,12.307
5949,3696,67.185
5950,47719,14.69
47719,5950,14.69
5950,5951,88.342
5951,47721,16.264
47721,5951,16.264
5951,55189,78.953
5952,47716,17.218
47716,5952,17.218
5952,6533,97.77300000000001
5952,55188,134.173
5953,5952,75.249
5954,5953,33.605
5954,47714,16.386
47714,5954,16.386
5954,6535,110.881
6535,5954,110.881
5955,47720,15.498
47720,5955,15.498
5955,47722,64.689
5956,52754,11.283
5957,52755,135.454
5958,5957,21.624
5958,6540,194.79
5959,5958,79.732
5959,47724,17.424
47724,5959,17.424
5960,5959,79.24
5960,6542,216.85999999999999
5961,47729,13.374
47729,5961,13.374
5961,6543,167.515
5961,47730,80.175
5962,6872,79.508
6872,5962,79.508
5962,7562,77.237
7562,5962,77.237
5963,5962,241.019
5963,8118,77.17599999999999
8118,5963,77.17599999999999
5963,6873,80.215
6873,5963,80.215
5964,9994,77.081
9994,5964,77.081
5964,6874,80.25
6874,5964,80.25
5964,5963,268.214
5965,9995,77.151
9995,5965,77.151
5965,5964,222.333
5965,6875,80.178
6875,5965,80.178
5966,8506,81.47
5966,50753,13.239
50753,5966,13.239
5967,6475,85.318
5967,5966,80.905
5968,5401,110.943
5968,8641,64.547
5970,10937,72.495
10937,5970,72.495
5970,10936,78.35499999999999
10936,5970,78.35499999999999
5970,5971,129.61
5971,9320,79.477
5971,5972,279.379
5972,5973,204.228
5972,7360,78.333
5973,8922,78.468
8922,5973,78.468
5973,8921,79.81
8921,5973,79.81
5973,52136,204.80100000000002
5974,5975,92.324
5974,11368,110.877
11368,5974,110.877
5974,52137,110.44500000000001
52137,5974,110.44500000000001
5975,5976,208.169
5975,10710,79.06899999999999
5976,10734,79.348
10734,5976,79.348
5976,10733,79.353
10733,5976,79.353
5976,49685,164.238
5977,6656,67.865
6656,5977,67.865
5978,54236,65.09100000000001
5978,54237,34.801
5979,5978,197.503
5979,11643,82.90599999999999
5980,11885,82.344
5980,5979,192.25799999999998
5981,5980,211.746
5981,6697,82.349
5982,5981,211.88799999999998
5982,12502,82.37199999999999
12502,5982,82.37199999999999
5982,11886,82.263
11886,5982,82.263
5983,11702,98.924
11702,5983,98.924
5983,53346,68.225
53346,5983,68.225
5983,8867,53.855
8867,5983,53.855
5983,5982,184.2
5984,48483,237.704
5984,8022,82.062
8022,5984,82.062
5984,8021,79.84700000000001
8021,5984,79.84700000000001
5985,9584,82.877
9584,5985,82.877
5985,9583,78.989
9583,5985,78.989
5985,5984,264.512
5986,5985,238.833
5986,10750,82.332
10750,5986,82.332
5986,10749,79.488
10749,5986,79.488
5987,49129,238.262
5987,12244,82.453
12244,5987,82.453
5987,11812,79.383
11812,5987,79.383
5988,5987,237.322
5988,11820,82.236
11820,5988,82.236
5988,11813,79.515
11813,5988,79.515
5989,9662,81.842
9662,5989,81.842
5989,48141,29.634
48141,5989,29.634
5989,4491,240.701
5990,5989,36.797
5990,48141,51.78099999999999
5991,8804,82.039
8804,5991,82.039
5991,3887,235.021
5991,8805,78.91499999999999
8805,5991,78.91499999999999
5992,51869,14.335
51869,5992,14.335
5992,51868,50.365
5992,19997,276.156
19997,5992,276.156
5993,44824,64.179
44824,5993,64.179
5993,51869,187.417
51869,5993,187.417
5994,7099,83.658
7099,5994,83.658
5994,7699,82.331
7699,5994,82.331
5995,10499,81.688
10499,5995,81.688
5995,5994,237.121
5995,7100,85.709
7100,5995,85.709
5995,47631,36.2
47631,5995,36.2
5996,10310,81.734
10310,5996,81.734
5996,7101,85.688
7101,5996,85.688
5996,47632,166.47899999999998
47632,5996,166.47899999999998
5997,7102,85.11
7102,5997,85.11
5997,10500,84.603
10500,5997,84.603
5997,3906,240.267
5998,5905,176.071
5998,7103,83.939
5999,3401,280.89
5999,7104,79.119
7104,5999,79.119
5999,10501,85.434
10501,5999,85.434
6000,5999,237.573
6000,7105,79.172
7105,6000,79.172
6000,10502,85.417
10502,6000,85.417
6001,3267,237.717
6001,7106,79.103
7106,6001,79.103
6001,10503,85.471
10503,6001,85.471
6002,6001,237.314
6002,7107,78.947
7107,6002,78.947
6002,10504,85.332
10504,6002,85.332
6003,6002,237.519
6003,7108,79.226
7108,6003,79.226
6003,10505,85.507
10505,6003,85.507
6004,6003,237.587
6004,7109,79.14
7109,6004,79.14
6004,8032,85.316
8032,6004,85.316
6005,7110,79.123
7110,6005,79.123
6005,9592,85.456
9592,6005,85.456
6005,4331,128.789
6006,7111,79.375
7111,6006,79.375
6006,10506,85.15
10506,6006,85.15
6006,6005,258.838
6007,7112,79.299
7112,6007,79.299
6007,7665,85.44
7665,6007,85.44
6007,6006,215.94600000000003
6008,7113,79.09
7113,6008,79.09
6008,10507,85.598
10507,6008,85.598
6008,6007,237.6
6009,7114,79.23
7114,6009,79.23
6009,10508,85.372
10508,6009,85.372
6009,6008,237.471
6010,12192,90.584
12192,6010,90.584
6010,6011,78.525
6010,12193,79.046
12193,6010,79.046
6011,3933,60.471000000000004
6012,6013,79.04
6013,6012,79.04
6013,11630,174.577
6014,6015,79.143
6015,6014,79.143
6014,8836,174.56
6015,6016,78.96
6016,6015,78.96
6016,6017,82.417
6017,6016,82.417
6016,8837,174.21800000000002
6017,8838,174.185
8838,6017,174.185
6017,6018,81.776
6018,6017,81.776
6017,10496,174.237
10496,6017,174.237
6018,8839,174.358
6018,6019,78.93599999999999
6019,6018,78.93599999999999
6019,9485,174.10500000000002
6019,6020,80.59599999999999
6020,6019,80.59599999999999
6020,8841,174.468
8841,6020,174.468
6020,11318,174.61999999999998
11318,6020,174.61999999999998
6020,6021,239.13199999999998
6021,6020,239.13199999999998
6021,6022,82.771
6022,6021,82.771
6021,8843,174.234
6022,8844,174.252
8844,6022,174.252
6022,6023,82.68
6023,6022,82.68
6022,49970,176.871
6023,6024,79.703
6024,6023,79.703
6024,8846,173.748
6024,6025,78.002
6025,6024,78.002
6025,6026,79.603
6026,6025,79.603
6025,9906,175.62900000000002
6026,8137,173.845
6027,8848,172.75
6028,8849,173.061
6028,6029,79.288
6029,6028,79.288
6029,6030,78.933
6030,6029,78.933
6029,9398,175.187
6030,8851,172.827
6030,6031,78.892
6031,6030,78.892
6031,6032,77.669
6032,6031,77.669
6031,9870,175.324
6032,10641,175.948
6032,8853,172.156
6032,6033,83.873
6033,6032,83.873
6033,6034,85.234
6034,6033,85.234
6033,8763,173.20399999999998
8763,6033,173.20399999999998
6033,8762,175.03
8762,6033,175.03
6034,6035,78.891
6035,6034,78.891
6034,8786,173.607
6035,6036,79.022
6036,6035,79.022
6035,10653,175.20000000000002
6036,6157,173.73
6037,11175,147.568
6037,6038,77.772
6038,6037,77.772
6038,12045,174.14
6038,6039,76.979
6039,6038,76.979
6039,9292,96.847
6039,6040,76.415
6040,6039,76.415
6040,9964,172.062
6040,6041,76.488
6041,6040,76.488
6041,7093,46.226
6042,9704,173.299
6042,6041,70.14399999999999
6043,47070,11.507
47070,6043,11.507
6043,6042,59.275
6043,9695,78.431
9695,6043,78.431
6044,7352,49.043
6045,8915,79.068
8915,6045,79.068
6045,8914,78.733
8914,6045,78.733
6045,6044,204.23999999999998
6046,10262,79.27
6046,6045,204.41299999999998
6047,10706,79.409
6047,6046,219.602
6048,10264,79.256
10264,6048,79.256
6048,10730,79.257
10730,6048,79.257
6048,6047,228.721
6049,10265,79.206
10265,6049,79.206
6049,6048,154.982
6049,11806,79.205
11806,6049,79.205
6050,6061,15.792
6061,6050,15.792
6051,6050,163.993
6051,9313,64.618
6052,11363,153.087
11363,6052,153.087
6052,9313,126.939
9313,6052,126.939
6052,6051,109.906
6053,6044,29.493
6053,6052,164.81099999999998
6054,6567,82.236
6055,6054,279.879
6055,6708,82.43
6056,6055,241.817
6056,11036,82.308
6057,6056,242.427
6057,8278,82.619
6058,6057,240.632
6058,11263,82.333
6059,6060,16.332
6060,6059,16.332
6059,10090,46.337
10090,6059,46.337
6059,5213,212.569
6060,49941,35.07
49941,6060,35.07
6061,6060,180.935
6061,10266,61.319
10266,6061,61.319
6062,6063,241.174
6062,7559,80.327
7559,6062,80.327
6062,7558,77.571
7558,6062,77.571
6063,6064,248.557
6063,8115,77.143
8115,6063,77.143
6063,54667,79.93
54667,6063,79.93
6064,8627,77.162
8627,6064,77.162
6064,54706,190.683
6064,9668,80.521
9668,6064,80.521
6065,8503,82.857
6066,6739,81.526
6066,6067,226.608
6067,6740,81.513
6740,6067,81.513
6067,6068,226.691
6068,6741,82.553
6741,6068,82.553
6068,6069,235.878
6069,6800,66.454
6800,6069,66.454
6069,45802,12.546
45802,6069,12.546
6071,7498,171.368
7498,6071,171.368
6071,6072,116.573
6072,6071,116.573
6072,8596,27.182
6072,6073,91.716
6073,6072,91.716
6073,6074,39.938
6074,6073,39.938
6074,11632,53.683
6074,6075,143.97899999999998
6075,6074,143.97899999999998
6075,6076,52.044
6076,6075,52.044
6076,6077,23.054
6077,6076,23.054
6076,11641,187.997
6077,11088,80.876
6077,6078,60.867
6078,6077,60.867
6078,11088,62.306
11088,6078,62.306
6078,6079,102.485
6079,6078,102.485
6079,6420,175.85000000000002
6080,44958,50.824
6080,6081,116.48
6081,6080,116.48
6081,6082,31.018
6082,6081,31.018
6081,5455,87.189
6082,6083,86.181
6083,6082,86.181
6083,7602,64.877
6083,8143,124.548
8143,6083,124.548
6084,3946,235.924
6084,8829,79.197
8829,6084,79.197
6085,3718,235.64
6085,4651,79.668
6086,6087,235.77
6086,7483,79.443
7483,6086,79.443
6087,4654,79.364
6087,5702,236.01500000000001
6088,7281,79.112
7281,6088,79.112
6088,12318,271.561
12318,6088,271.561
6088,12808,53.85
12808,6088,53.85
6089,7282,79.683
7282,6089,79.683
6089,6088,193.778
6089,12318,80.644
12318,6089,80.644
6090,6805,79.338
6090,6089,121.55
6091,6829,78.912
6091,6090,32.635
6092,6091,140.435
6092,7283,79.456
6093,9753,79.589
6093,6092,167.88
6094,7285,79.736
6094,6093,177.41400000000002
6095,8258,79.298
6095,6094,196.357
6096,7287,79.682
6096,6095,206.495
6097,3952,186.213
6097,7288,79.817
6098,3708,237.807
6098,11761,79.695
6099,4183,98.339
6099,4182,65.444
6099,43457,44.812
6099,52758,26.121
6100,6101,31.58
6100,6832,18.569
6101,45009,124.68199999999999
6102,55501,21.71
6102,11302,62.354
6103,45012,83.768
6104,45014,50.119
6104,5826,121.129
6104,45017,25.119999999999997
45017,6104,25.119999999999997
6105,4823,162.76
6105,6106,17.908
6106,6107,95.171
6106,8045,64.084
6107,45008,86.677
6107,6108,64.65599999999999
6108,6109,25.187
6108,9061,137.768
6109,45008,32.147
6109,45032,251.511
6110,45019,112.818
6110,45022,124.482
6111,12304,66.027
6111,6110,92.684
6112,6111,19.427
6113,45018,61.163
6113,9758,146.5
6114,6113,86.705
6115,6114,109.296
6115,9759,80.277
6116,45014,61.794
6117,9059,49.269999999999996
6117,6116,107.616
6118,9060,29.448
6118,6117,67.021
6119,6118,43.151
6120,53355,9.329
6120,53525,37.14
53525,6120,37.14
6121,45032,35.939
45032,6121,35.939
6121,45008,265.715
6121,6885,158.069
6121,10551,77.53899999999999
10551,6121,77.53899999999999
6122,12381,80.115
12381,6122,80.115
6122,7643,78.183
7643,6122,78.183
6122,45022,155.908
6123,7400,87.476
7400,6123,87.476
6124,6125,178.234
6125,6124,178.234
6124,7401,82.123
7401,6124,82.123
6125,3979,82.442
6125,6126,234.54000000000002
6126,6125,234.54000000000002
6126,7403,83.759
6126,6127,164.961
6127,6126,164.961
6127,6128,164.938
6128,6127,164.938
6127,6361,86.313
6128,6129,247.121
6129,6128,247.121
6128,7405,85.73
7405,6128,85.73
6128,6363,90.234
6363,6128,90.234
6129,6364,89.486
6364,6129,89.486
6129,7406,86.285
7406,6129,86.285
6130,44872,17.567
44872,6130,17.567
6130,7407,96.008
6131,12177,48.854
12177,6131,48.854
6131,6132,96.28
6132,6131,96.28
6131,49554,35.089
49554,6131,35.089
6132,6133,96.92999999999999
6133,6132,96.92999999999999
6132,9246,185.171
6133,12178,125.561
6133,6134,111.282
6134,6133,111.282
6134,9248,101.56
6135,9249,12.978
6135,6136,32.261
6136,6135,32.261
6136,9249,29.397
6137,9625,196.102
6137,6138,91.244
6138,6137,91.244
6137,12180,348.76800000000003
12180,6137,348.76800000000003
6138,6139,19.449
6139,6138,19.449
6138,11470,385.189
6139,44157,83.729
44157,6139,83.729
6140,51197,21.387
6140,51198,33.853
51198,6140,33.853
6140,45768,191.672
45768,6140,191.672
6141,10438,224.161
10438,6141,224.161
6141,6142,110.804
6142,6141,110.804
6142,6347,179.889
6142,6143,295.786
6143,6142,295.786
6143,6144,86.35
6144,6143,86.35
6144,6145,88.045
6145,6144,88.045
6144,6649,125.08
6649,6144,125.08
6144,6650,29.652
6650,6144,29.652
6145,11661,316.843
6146,7932,18.641
6146,5021,88.974
6147,6355,199.746
6147,6148,128.67000000000002
6148,6149,53.59
6149,6654,105.024
6654,6149,105.024
6149,6596,132.637
6596,6149,132.637
6150,10649,79.42
10649,6150,79.42
6150,6151,140.466
6151,10002,79.774
6151,6152,143.51
6152,6153,144.299
6152,10650,79.671
10650,6152,79.671
6153,6154,141.39
6153,4350,78.452
6154,6155,174.123
6154,10651,78.825
10651,6154,78.825
6155,6156,174.153
6155,4352,78.557
6156,10653,78.703
6156,6036,174.46800000000002
6157,6158,81.671
